Institution,Site,Academic_Year,Term,ZIP_Code,Full_or_Part_Time,Headcount
WSU,Davis Technical College,2020,2,84117,Part-Time,1
WSU,Davis Technical College,2020,2,84121,Part-Time,1
WSU,Davis Technical College,2020,2,84302,Part-Time,3
WSU,Davis Technical College,2020,2,84401,Part-Time,1
WSU,Davis Technical College,2020,2,84403,Part-Time,3
WSU,Davis Technical College,2020,2,84404,Part-Time,4
WSU,Davis Technical College,2020,2,84405,Part-Time,5
WSU,Davis Technical College,2020,2,84414,Part-Time,2
WSU,Main Campus,2020,2,84001,Part-Time,1
WSU,Main Campus,2020,2,84003,Full-Time,3
WSU,Main Campus,2020,2,84003,Part-Time,13
WSU,Main Campus,2020,2,84004,Full-Time,1
WSU,Main Campus,2020,2,84004,Part-Time,5
WSU,Main Campus,2020,2,84005,Full-Time,4
WSU,Main Campus,2020,2,84005,Part-Time,5
WSU,Main Campus,2020,2,84009,Full-Time,8
WSU,Main Campus,2020,2,84009,Part-Time,11
WSU,Main Campus,2020,2,84010,Full-Time,118
WSU,Main Campus,2020,2,84010,Part-Time,223
WSU,Main Campus,2020,2,84011,Full-Time,1
WSU,Main Campus,2020,2,84014,Full-Time,49
WSU,Main Campus,2020,2,84014,Part-Time,110
WSU,Main Campus,2020,2,84015,Full-Time,301
WSU,Main Campus,2020,2,84015,Part-Time,671
WSU,Main Campus,2020,2,84016,Part-Time,2
WSU,Main Campus,2020,2,84017,Full-Time,13
WSU,Main Campus,2020,2,84017,Part-Time,7
WSU,Main Campus,2020,2,84018,Part-Time,1
WSU,Main Campus,2020,2,84020,Full-Time,12
WSU,Main Campus,2020,2,84020,Part-Time,14
WSU,Main Campus,2020,2,84021,Full-Time,3
WSU,Main Campus,2020,2,84022,Part-Time,1
WSU,Main Campus,2020,2,84025,Full-Time,98
WSU,Main Campus,2020,2,84025,Part-Time,200
WSU,Main Campus,2020,2,84026,Full-Time,1
WSU,Main Campus,2020,2,84029,Full-Time,5
WSU,Main Campus,2020,2,84029,Part-Time,6
WSU,Main Campus,2020,2,84032,Full-Time,9
WSU,Main Campus,2020,2,84032,Part-Time,3
WSU,Main Campus,2020,2,84033,Full-Time,12
WSU,Main Campus,2020,2,84033,Part-Time,5
WSU,Main Campus,2020,2,84036,Full-Time,3
WSU,Main Campus,2020,2,84037,Full-Time,226
WSU,Main Campus,2020,2,84037,Part-Time,437
WSU,Main Campus,2020,2,84038,Full-Time,2
WSU,Main Campus,2020,2,84038,Part-Time,3
WSU,Main Campus,2020,2,84040,Full-Time,157
WSU,Main Campus,2020,2,84040,Part-Time,381
WSU,Main Campus,2020,2,84041,Full-Time,246
WSU,Main Campus,2020,2,84041,Part-Time,552
WSU,Main Campus,2020,2,84042,Part-Time,1
WSU,Main Campus,2020,2,84043,Full-Time,11
WSU,Main Campus,2020,2,84043,Part-Time,19
WSU,Main Campus,2020,2,84044,Full-Time,9
WSU,Main Campus,2020,2,84044,Part-Time,18
WSU,Main Campus,2020,2,84045,Full-Time,8
WSU,Main Campus,2020,2,84045,Part-Time,9
WSU,Main Campus,2020,2,84047,Full-Time,9
WSU,Main Campus,2020,2,84047,Part-Time,14
WSU,Main Campus,2020,2,84049,Full-Time,4
WSU,Main Campus,2020,2,84049,Part-Time,3
WSU,Main Campus,2020,2,84050,Full-Time,71
WSU,Main Campus,2020,2,84050,Part-Time,137
WSU,Main Campus,2020,2,84053,Full-Time,1
WSU,Main Campus,2020,2,84054,Full-Time,31
WSU,Main Campus,2020,2,84054,Part-Time,78
WSU,Main Campus,2020,2,84056,Full-Time,12
WSU,Main Campus,2020,2,84056,Part-Time,16
WSU,Main Campus,2020,2,84057,Full-Time,4
WSU,Main Campus,2020,2,84057,Part-Time,4
WSU,Main Campus,2020,2,84058,Full-Time,5
WSU,Main Campus,2020,2,84058,Part-Time,4
WSU,Main Campus,2020,2,84060,Part-Time,1
WSU,Main Campus,2020,2,84062,Full-Time,8
WSU,Main Campus,2020,2,84062,Part-Time,13
WSU,Main Campus,2020,2,84064,Part-Time,1
WSU,Main Campus,2020,2,84065,Full-Time,11
WSU,Main Campus,2020,2,84065,Part-Time,14
WSU,Main Campus,2020,2,84066,Full-Time,5
WSU,Main Campus,2020,2,84066,Part-Time,1
WSU,Main Campus,2020,2,84067,Full-Time,178
WSU,Main Campus,2020,2,84067,Part-Time,437
WSU,Main Campus,2020,2,84070,Full-Time,2
WSU,Main Campus,2020,2,84070,Part-Time,14
WSU,Main Campus,2020,2,84074,Full-Time,34
WSU,Main Campus,2020,2,84074,Part-Time,38
WSU,Main Campus,2020,2,84075,Full-Time,164
WSU,Main Campus,2020,2,84075,Part-Time,392
WSU,Main Campus,2020,2,84076,Part-Time,3
WSU,Main Campus,2020,2,84078,Full-Time,7
WSU,Main Campus,2020,2,84078,Part-Time,9
WSU,Main Campus,2020,2,84081,Full-Time,17
WSU,Main Campus,2020,2,84081,Part-Time,29
WSU,Main Campus,2020,2,84083,Full-Time,1
WSU,Main Campus,2020,2,84083,Part-Time,1
WSU,Main Campus,2020,2,84084,Full-Time,7
WSU,Main Campus,2020,2,84084,Part-Time,12
WSU,Main Campus,2020,2,84087,Full-Time,43
WSU,Main Campus,2020,2,84087,Part-Time,88
WSU,Main Campus,2020,2,84088,Full-Time,11
WSU,Main Campus,2020,2,84088,Part-Time,16
WSU,Main Campus,2020,2,84089,Full-Time,1
WSU,Main Campus,2020,2,84089,Part-Time,1
WSU,Main Campus,2020,2,84092,Full-Time,8
WSU,Main Campus,2020,2,84092,Part-Time,12
WSU,Main Campus,2020,2,84093,Full-Time,9
WSU,Main Campus,2020,2,84093,Part-Time,8
WSU,Main Campus,2020,2,84094,Full-Time,5
WSU,Main Campus,2020,2,84094,Part-Time,14
WSU,Main Campus,2020,2,84095,Full-Time,15
WSU,Main Campus,2020,2,84095,Part-Time,14
WSU,Main Campus,2020,2,84096,Full-Time,9
WSU,Main Campus,2020,2,84096,Part-Time,20
WSU,Main Campus,2020,2,84097,Full-Time,1
WSU,Main Campus,2020,2,84097,Part-Time,3
WSU,Main Campus,2020,2,84098,Full-Time,5
WSU,Main Campus,2020,2,84098,Part-Time,4
WSU,Main Campus,2020,2,84101,Part-Time,2
WSU,Main Campus,2020,2,84102,Full-Time,9
WSU,Main Campus,2020,2,84102,Part-Time,10
WSU,Main Campus,2020,2,84103,Full-Time,4
WSU,Main Campus,2020,2,84103,Part-Time,16
WSU,Main Campus,2020,2,84104,Full-Time,8
WSU,Main Campus,2020,2,84104,Part-Time,10
WSU,Main Campus,2020,2,84105,Full-Time,5
WSU,Main Campus,2020,2,84105,Part-Time,5
WSU,Main Campus,2020,2,84106,Full-Time,10
WSU,Main Campus,2020,2,84106,Part-Time,14
WSU,Main Campus,2020,2,84107,Full-Time,6
WSU,Main Campus,2020,2,84107,Part-Time,18
WSU,Main Campus,2020,2,84108,Full-Time,3
WSU,Main Campus,2020,2,84108,Part-Time,7
WSU,Main Campus,2020,2,84109,Full-Time,7
WSU,Main Campus,2020,2,84109,Part-Time,6
WSU,Main Campus,2020,2,84111,Full-Time,3
WSU,Main Campus,2020,2,84111,Part-Time,4
WSU,Main Campus,2020,2,84115,Full-Time,6
WSU,Main Campus,2020,2,84115,Part-Time,20
WSU,Main Campus,2020,2,84116,Full-Time,12
WSU,Main Campus,2020,2,84116,Part-Time,22
WSU,Main Campus,2020,2,84117,Full-Time,8
WSU,Main Campus,2020,2,84117,Part-Time,7
WSU,Main Campus,2020,2,84118,Full-Time,13
WSU,Main Campus,2020,2,84118,Part-Time,25
WSU,Main Campus,2020,2,84119,Full-Time,11
WSU,Main Campus,2020,2,84119,Part-Time,20
WSU,Main Campus,2020,2,84120,Full-Time,10
WSU,Main Campus,2020,2,84120,Part-Time,25
WSU,Main Campus,2020,2,84121,Full-Time,10
WSU,Main Campus,2020,2,84121,Part-Time,14
WSU,Main Campus,2020,2,84123,Full-Time,7
WSU,Main Campus,2020,2,84123,Part-Time,20
WSU,Main Campus,2020,2,84124,Full-Time,4
WSU,Main Campus,2020,2,84124,Part-Time,4
WSU,Main Campus,2020,2,84128,Full-Time,5
WSU,Main Campus,2020,2,84128,Part-Time,24
WSU,Main Campus,2020,2,84129,Full-Time,9
WSU,Main Campus,2020,2,84129,Part-Time,18
WSU,Main Campus,2020,2,84200,Part-Time,1
WSU,Main Campus,2020,2,84301,Part-Time,5
WSU,Main Campus,2020,2,84302,Full-Time,60
WSU,Main Campus,2020,2,84302,Part-Time,152
WSU,Main Campus,2020,2,84306,Full-Time,2
WSU,Main Campus,2020,2,84306,Part-Time,1
WSU,Main Campus,2020,2,84307,Full-Time,3
WSU,Main Campus,2020,2,84307,Part-Time,5
WSU,Main Campus,2020,2,84309,Full-Time,1
WSU,Main Campus,2020,2,84309,Part-Time,2
WSU,Main Campus,2020,2,84310,Full-Time,41
WSU,Main Campus,2020,2,84310,Part-Time,68
WSU,Main Campus,2020,2,84311,Full-Time,1
WSU,Main Campus,2020,2,84311,Part-Time,2
WSU,Main Campus,2020,2,84312,Full-Time,8
WSU,Main Campus,2020,2,84312,Part-Time,10
WSU,Main Campus,2020,2,84314,Full-Time,4
WSU,Main Campus,2020,2,84314,Part-Time,6
WSU,Main Campus,2020,2,84315,Full-Time,74
WSU,Main Campus,2020,2,84315,Part-Time,130
WSU,Main Campus,2020,2,84316,Full-Time,1
WSU,Main Campus,2020,2,84316,Part-Time,1
WSU,Main Campus,2020,2,84317,Full-Time,15
WSU,Main Campus,2020,2,84317,Part-Time,34
WSU,Main Campus,2020,2,84318,Full-Time,1
WSU,Main Campus,2020,2,84318,Part-Time,3
WSU,Main Campus,2020,2,84319,Full-Time,5
WSU,Main Campus,2020,2,84319,Part-Time,8
WSU,Main Campus,2020,2,84320,Part-Time,3
WSU,Main Campus,2020,2,84321,Full-Time,12
WSU,Main Campus,2020,2,84321,Part-Time,27
WSU,Main Campus,2020,2,84323,Part-Time,1
WSU,Main Campus,2020,2,84324,Part-Time,3
WSU,Main Campus,2020,2,84325,Full-Time,3
WSU,Main Campus,2020,2,84326,Part-Time,2
WSU,Main Campus,2020,2,84327,Part-Time,2
WSU,Main Campus,2020,2,84328,Part-Time,2
WSU,Main Campus,2020,2,84330,Part-Time,2
WSU,Main Campus,2020,2,84331,Full-Time,1
WSU,Main Campus,2020,2,84332,Full-Time,7
WSU,Main Campus,2020,2,84332,Part-Time,6
WSU,Main Campus,2020,2,84333,Full-Time,3
WSU,Main Campus,2020,2,84333,Part-Time,2
WSU,Main Campus,2020,2,84334,Full-Time,1
WSU,Main Campus,2020,2,84334,Part-Time,4
WSU,Main Campus,2020,2,84335,Full-Time,6
WSU,Main Campus,2020,2,84335,Part-Time,9
WSU,Main Campus,2020,2,84337,Full-Time,24
WSU,Main Campus,2020,2,84337,Part-Time,43
WSU,Main Campus,2020,2,84339,Full-Time,4
WSU,Main Campus,2020,2,84339,Part-Time,5
WSU,Main Campus,2020,2,84340,Full-Time,10
WSU,Main Campus,2020,2,84340,Part-Time,23
WSU,Main Campus,2020,2,84341,Full-Time,8
WSU,Main Campus,2020,2,84341,Part-Time,12
WSU,Main Campus,2020,2,84401,Full-Time,344
WSU,Main Campus,2020,2,84401,Part-Time,625
WSU,Main Campus,2020,2,84402,Full-Time,3
WSU,Main Campus,2020,2,84402,Part-Time,6
WSU,Main Campus,2020,2,84403,Full-Time,570
WSU,Main Campus,2020,2,84403,Part-Time,903
WSU,Main Campus,2020,2,84404,Full-Time,338
WSU,Main Campus,2020,2,84404,Part-Time,744
WSU,Main Campus,2020,2,84405,Full-Time,287
WSU,Main Campus,2020,2,84405,Part-Time,605
WSU,Main Campus,2020,2,84408,Full-Time,52
WSU,Main Campus,2020,2,84408,Part-Time,30
WSU,Main Campus,2020,2,84409,Part-Time,5
WSU,Main Campus,2020,2,84412,Full-Time,1
WSU,Main Campus,2020,2,84412,Part-Time,6
WSU,Main Campus,2020,2,84414,Full-Time,280
WSU,Main Campus,2020,2,84414,Part-Time,507
WSU,Main Campus,2020,2,84415,Part-Time,8
WSU,Main Campus,2020,2,84501,Full-Time,6
WSU,Main Campus,2020,2,84501,Part-Time,1
WSU,Main Campus,2020,2,84511,Full-Time,2
WSU,Main Campus,2020,2,84511,Part-Time,1
WSU,Main Campus,2020,2,84513,Full-Time,1
WSU,Main Campus,2020,2,84521,Part-Time,1
WSU,Main Campus,2020,2,84525,Full-Time,1
WSU,Main Campus,2020,2,84526,Part-Time,1
WSU,Main Campus,2020,2,84528,Full-Time,1
WSU,Main Campus,2020,2,84528,Part-Time,1
WSU,Main Campus,2020,2,84532,Full-Time,7
WSU,Main Campus,2020,2,84532,Part-Time,3
WSU,Main Campus,2020,2,84535,Full-Time,1
WSU,Main Campus,2020,2,84537,Full-Time,1
WSU,Main Campus,2020,2,84539,Full-Time,1
WSU,Main Campus,2020,2,84601,Full-Time,2
WSU,Main Campus,2020,2,84601,Part-Time,9
WSU,Main Campus,2020,2,84604,Full-Time,4
WSU,Main Campus,2020,2,84604,Part-Time,5
WSU,Main Campus,2020,2,84606,Full-Time,5
WSU,Main Campus,2020,2,84606,Part-Time,1
WSU,Main Campus,2020,2,84620,Full-Time,1
WSU,Main Campus,2020,2,84620,Part-Time,1
WSU,Main Campus,2020,2,84622,Full-Time,1
WSU,Main Campus,2020,2,84623,Full-Time,1
WSU,Main Campus,2020,2,84624,Full-Time,3
WSU,Main Campus,2020,2,84627,Full-Time,2
WSU,Main Campus,2020,2,84627,Part-Time,3
WSU,Main Campus,2020,2,84628,Full-Time,1
WSU,Main Campus,2020,2,84628,Part-Time,1
WSU,Main Campus,2020,2,84629,Full-Time,3
WSU,Main Campus,2020,2,84631,Part-Time,3
WSU,Main Campus,2020,2,84632,Full-Time,1
WSU,Main Campus,2020,2,84634,Full-Time,1
WSU,Main Campus,2020,2,84636,Full-Time,1
WSU,Main Campus,2020,2,84642,Part-Time,2
WSU,Main Campus,2020,2,84645,Full-Time,2
WSU,Main Campus,2020,2,84646,Full-Time,1
WSU,Main Campus,2020,2,84647,Full-Time,1
WSU,Main Campus,2020,2,84648,Full-Time,3
WSU,Main Campus,2020,2,84651,Full-Time,5
WSU,Main Campus,2020,2,84651,Part-Time,4
WSU,Main Campus,2020,2,84653,Full-Time,1
WSU,Main Campus,2020,2,84653,Part-Time,2
WSU,Main Campus,2020,2,84655,Full-Time,5
WSU,Main Campus,2020,2,84655,Part-Time,1
WSU,Main Campus,2020,2,84660,Full-Time,4
WSU,Main Campus,2020,2,84660,Part-Time,8
WSU,Main Campus,2020,2,84662,Full-Time,1
WSU,Main Campus,2020,2,84663,Full-Time,2
WSU,Main Campus,2020,2,84663,Part-Time,7
WSU,Main Campus,2020,2,84664,Full-Time,1
WSU,Main Campus,2020,2,84664,Part-Time,1
WSU,Main Campus,2020,2,84701,Full-Time,2
WSU,Main Campus,2020,2,84713,Full-Time,1
WSU,Main Campus,2020,2,84720,Full-Time,7
WSU,Main Campus,2020,2,84720,Part-Time,1
WSU,Main Campus,2020,2,84721,Full-Time,1
WSU,Main Campus,2020,2,84721,Part-Time,2
WSU,Main Campus,2020,2,84737,Full-Time,2
WSU,Main Campus,2020,2,84741,Full-Time,2
WSU,Main Campus,2020,2,84742,Full-Time,1
WSU,Main Campus,2020,2,84746,Full-Time,1
WSU,Main Campus,2020,2,84750,Full-Time,1
WSU,Main Campus,2020,2,84751,Full-Time,2
WSU,Main Campus,2020,2,84754,Full-Time,4
WSU,Main Campus,2020,2,84754,Part-Time,1
WSU,Main Campus,2020,2,84759,Full-Time,1
WSU,Main Campus,2020,2,84765,Part-Time,2
WSU,Main Campus,2020,2,84770,Full-Time,2
WSU,Main Campus,2020,2,84770,Part-Time,3
WSU,Main Campus,2020,2,84780,Full-Time,5
WSU,Main Campus,2020,2,84780,Part-Time,3
WSU,Main Campus,2020,2,84784,Part-Time,1
WSU,Main Campus,2020,2,84790,Full-Time,7
WSU,Main Campus,2020,2,84790,Part-Time,5
WSU,Ogden-Weber Technical College,2020,2,84015,Part-Time,2
WSU,Ogden-Weber Technical College,2020,2,84040,Part-Time,1
WSU,Ogden-Weber Technical College,2020,2,84041,Part-Time,2
WSU,Ogden-Weber Technical College,2020,2,84050,Part-Time,1
WSU,Ogden-Weber Technical College,2020,2,84067,Part-Time,2
WSU,Ogden-Weber Technical College,2020,2,84075,Part-Time,1
WSU,Ogden-Weber Technical College,2020,2,84315,Part-Time,1
WSU,Ogden-Weber Technical College,2020,2,84401,Part-Time,2
WSU,Ogden-Weber Technical College,2020,2,84403,Part-Time,3
WSU,Ogden-Weber Technical College,2020,2,84404,Part-Time,4
WSU,Ogden-Weber Technical College,2020,2,84405,Part-Time,5
WSU,Ogden-Weber Technical College,2020,2,84414,Part-Time,3
WSU,SLCC,2020,2,84006,Part-Time,1
WSU,SLCC,2020,2,84009,Full-Time,1
WSU,SLCC,2020,2,84009,Part-Time,2
WSU,SLCC,2020,2,84010,Part-Time,1
WSU,SLCC,2020,2,84015,Part-Time,1
WSU,SLCC,2020,2,84020,Full-Time,1
WSU,SLCC,2020,2,84020,Part-Time,1
WSU,SLCC,2020,2,84037,Part-Time,1
WSU,SLCC,2020,2,84040,Part-Time,1
WSU,SLCC,2020,2,84041,Part-Time,1
WSU,SLCC,2020,2,84044,Part-Time,3
WSU,SLCC,2020,2,84047,Part-Time,2
WSU,SLCC,2020,2,84054,Part-Time,2
WSU,SLCC,2020,2,84065,Full-Time,3
WSU,SLCC,2020,2,84065,Part-Time,1
WSU,SLCC,2020,2,84067,Part-Time,2
WSU,SLCC,2020,2,84070,Part-Time,1
WSU,SLCC,2020,2,84081,Part-Time,5
WSU,SLCC,2020,2,84084,Full-Time,1
WSU,SLCC,2020,2,84084,Part-Time,3
WSU,SLCC,2020,2,84087,Part-Time,1
WSU,SLCC,2020,2,84088,Part-Time,3
WSU,SLCC,2020,2,84092,Part-Time,3
WSU,SLCC,2020,2,84093,Part-Time,1
WSU,SLCC,2020,2,84094,Part-Time,1
WSU,SLCC,2020,2,84095,Full-Time,2
WSU,SLCC,2020,2,84095,Part-Time,2
WSU,SLCC,2020,2,84096,Full-Time,1
WSU,SLCC,2020,2,84096,Part-Time,5
WSU,SLCC,2020,2,84102,Part-Time,1
WSU,SLCC,2020,2,84106,Part-Time,3
WSU,SLCC,2020,2,84107,Part-Time,2
WSU,SLCC,2020,2,84109,Full-Time,1
WSU,SLCC,2020,2,84115,Part-Time,2
WSU,SLCC,2020,2,84116,Part-Time,4
WSU,SLCC,2020,2,84117,Part-Time,2
WSU,SLCC,2020,2,84118,Part-Time,2
WSU,SLCC,2020,2,84119,Full-Time,1
WSU,SLCC,2020,2,84119,Part-Time,2
WSU,SLCC,2020,2,84120,Part-Time,1
WSU,SLCC,2020,2,84121,Part-Time,3
WSU,SLCC,2020,2,84123,Part-Time,3
WSU,SLCC,2020,2,84128,Part-Time,3
WSU,SLCC,2020,2,84129,Part-Time,5
WSU,SLCC,2020,2,84401,Part-Time,1
WSU,SLCC,2020,2,84405,Part-Time,1
WSU,SLCC,2020,2,84408,Part-Time,1
WSU,WSU Davis Center,2020,2,84001,Part-Time,1
WSU,WSU Davis Center,2020,2,84003,Part-Time,3
WSU,WSU Davis Center,2020,2,84005,Part-Time,2
WSU,WSU Davis Center,2020,2,84009,Part-Time,1
WSU,WSU Davis Center,2020,2,84010,Full-Time,10
WSU,WSU Davis Center,2020,2,84010,Part-Time,107
WSU,WSU Davis Center,2020,2,84014,Full-Time,3
WSU,WSU Davis Center,2020,2,84014,Part-Time,50
WSU,WSU Davis Center,2020,2,84015,Full-Time,30
WSU,WSU Davis Center,2020,2,84015,Part-Time,397
WSU,WSU Davis Center,2020,2,84016,Part-Time,1
WSU,WSU Davis Center,2020,2,84017,Part-Time,1
WSU,WSU Davis Center,2020,2,84020,Full-Time,2
WSU,WSU Davis Center,2020,2,84020,Part-Time,4
WSU,WSU Davis Center,2020,2,84025,Full-Time,9
WSU,WSU Davis Center,2020,2,84025,Part-Time,89
WSU,WSU Davis Center,2020,2,84029,Part-Time,1
WSU,WSU Davis Center,2020,2,84032,Part-Time,4
WSU,WSU Davis Center,2020,2,84036,Part-Time,1
WSU,WSU Davis Center,2020,2,84037,Full-Time,17
WSU,WSU Davis Center,2020,2,84037,Part-Time,224
WSU,WSU Davis Center,2020,2,84040,Full-Time,11
WSU,WSU Davis Center,2020,2,84040,Part-Time,247
WSU,WSU Davis Center,2020,2,84041,Full-Time,25
WSU,WSU Davis Center,2020,2,84041,Part-Time,386
WSU,WSU Davis Center,2020,2,84043,Part-Time,3
WSU,WSU Davis Center,2020,2,84044,Full-Time,1
WSU,WSU Davis Center,2020,2,84044,Part-Time,5
WSU,WSU Davis Center,2020,2,84045,Full-Time,2
WSU,WSU Davis Center,2020,2,84045,Part-Time,1
WSU,WSU Davis Center,2020,2,84047,Part-Time,3
WSU,WSU Davis Center,2020,2,84050,Full-Time,2
WSU,WSU Davis Center,2020,2,84050,Part-Time,35
WSU,WSU Davis Center,2020,2,84054,Full-Time,4
WSU,WSU Davis Center,2020,2,84054,Part-Time,38
WSU,WSU Davis Center,2020,2,84056,Full-Time,1
WSU,WSU Davis Center,2020,2,84056,Part-Time,13
WSU,WSU Davis Center,2020,2,84060,Part-Time,1
WSU,WSU Davis Center,2020,2,84062,Part-Time,2
WSU,WSU Davis Center,2020,2,84064,Part-Time,1
WSU,WSU Davis Center,2020,2,84065,Part-Time,3
WSU,WSU Davis Center,2020,2,84067,Full-Time,11
WSU,WSU Davis Center,2020,2,84067,Part-Time,141
WSU,WSU Davis Center,2020,2,84070,Part-Time,7
WSU,WSU Davis Center,2020,2,84074,Full-Time,1
WSU,WSU Davis Center,2020,2,84074,Part-Time,7
WSU,WSU Davis Center,2020,2,84075,Full-Time,10
WSU,WSU Davis Center,2020,2,84075,Part-Time,299
WSU,WSU Davis Center,2020,2,84078,Part-Time,1
WSU,WSU Davis Center,2020,2,84081,Full-Time,2
WSU,WSU Davis Center,2020,2,84081,Part-Time,6
WSU,WSU Davis Center,2020,2,84083,Part-Time,1
WSU,WSU Davis Center,2020,2,84084,Part-Time,7
WSU,WSU Davis Center,2020,2,84087,Full-Time,1
WSU,WSU Davis Center,2020,2,84087,Part-Time,41
WSU,WSU Davis Center,2020,2,84088,Full-Time,1
WSU,WSU Davis Center,2020,2,84088,Part-Time,7
WSU,WSU Davis Center,2020,2,84089,Part-Time,2
WSU,WSU Davis Center,2020,2,84092,Full-Time,1
WSU,WSU Davis Center,2020,2,84092,Part-Time,6
WSU,WSU Davis Center,2020,2,84093,Part-Time,3
WSU,WSU Davis Center,2020,2,84094,Full-Time,3
WSU,WSU Davis Center,2020,2,84094,Part-Time,1
WSU,WSU Davis Center,2020,2,84095,Full-Time,2
WSU,WSU Davis Center,2020,2,84095,Part-Time,5
WSU,WSU Davis Center,2020,2,84096,Full-Time,1
WSU,WSU Davis Center,2020,2,84096,Part-Time,7
WSU,WSU Davis Center,2020,2,84098,Part-Time,1
WSU,WSU Davis Center,2020,2,84101,Part-Time,1
WSU,WSU Davis Center,2020,2,84102,Full-Time,1
WSU,WSU Davis Center,2020,2,84102,Part-Time,4
WSU,WSU Davis Center,2020,2,84103,Full-Time,2
WSU,WSU Davis Center,2020,2,84103,Part-Time,3
WSU,WSU Davis Center,2020,2,84104,Part-Time,2
WSU,WSU Davis Center,2020,2,84105,Part-Time,6
WSU,WSU Davis Center,2020,2,84106,Part-Time,3
WSU,WSU Davis Center,2020,2,84107,Part-Time,4
WSU,WSU Davis Center,2020,2,84108,Part-Time,3
WSU,WSU Davis Center,2020,2,84109,Full-Time,2
WSU,WSU Davis Center,2020,2,84109,Part-Time,1
WSU,WSU Davis Center,2020,2,84115,Full-Time,1
WSU,WSU Davis Center,2020,2,84115,Part-Time,5
WSU,WSU Davis Center,2020,2,84116,Part-Time,7
WSU,WSU Davis Center,2020,2,84117,Full-Time,1
WSU,WSU Davis Center,2020,2,84117,Part-Time,5
WSU,WSU Davis Center,2020,2,84118,Part-Time,9
WSU,WSU Davis Center,2020,2,84119,Part-Time,5
WSU,WSU Davis Center,2020,2,84120,Part-Time,6
WSU,WSU Davis Center,2020,2,84121,Full-Time,1
WSU,WSU Davis Center,2020,2,84121,Part-Time,8
WSU,WSU Davis Center,2020,2,84123,Part-Time,7
WSU,WSU Davis Center,2020,2,84124,Part-Time,3
WSU,WSU Davis Center,2020,2,84125,Part-Time,1
WSU,WSU Davis Center,2020,2,84128,Full-Time,1
WSU,WSU Davis Center,2020,2,84128,Part-Time,8
WSU,WSU Davis Center,2020,2,84129,Full-Time,1
WSU,WSU Davis Center,2020,2,84129,Part-Time,3
WSU,WSU Davis Center,2020,2,84301,Part-Time,3
WSU,WSU Davis Center,2020,2,84302,Full-Time,3
WSU,WSU Davis Center,2020,2,84302,Part-Time,31
WSU,WSU Davis Center,2020,2,84307,Part-Time,4
WSU,WSU Davis Center,2020,2,84309,Part-Time,1
WSU,WSU Davis Center,2020,2,84310,Part-Time,17
WSU,WSU Davis Center,2020,2,84311,Part-Time,2
WSU,WSU Davis Center,2020,2,84312,Part-Time,2
WSU,WSU Davis Center,2020,2,84314,Part-Time,2
WSU,WSU Davis Center,2020,2,84315,Full-Time,2
WSU,WSU Davis Center,2020,2,84315,Part-Time,45
WSU,WSU Davis Center,2020,2,84317,Full-Time,1
WSU,WSU Davis Center,2020,2,84317,Part-Time,7
WSU,WSU Davis Center,2020,2,84318,Part-Time,1
WSU,WSU Davis Center,2020,2,84319,Full-Time,1
WSU,WSU Davis Center,2020,2,84319,Part-Time,2
WSU,WSU Davis Center,2020,2,84320,Part-Time,2
WSU,WSU Davis Center,2020,2,84321,Full-Time,1
WSU,WSU Davis Center,2020,2,84321,Part-Time,12
WSU,WSU Davis Center,2020,2,84324,Part-Time,3
WSU,WSU Davis Center,2020,2,84328,Part-Time,1
WSU,WSU Davis Center,2020,2,84334,Part-Time,1
WSU,WSU Davis Center,2020,2,84335,Part-Time,2
WSU,WSU Davis Center,2020,2,84337,Part-Time,6
WSU,WSU Davis Center,2020,2,84339,Part-Time,1
WSU,WSU Davis Center,2020,2,84340,Full-Time,1
WSU,WSU Davis Center,2020,2,84340,Part-Time,4
WSU,WSU Davis Center,2020,2,84341,Part-Time,2
WSU,WSU Davis Center,2020,2,84401,Full-Time,9
WSU,WSU Davis Center,2020,2,84401,Part-Time,141
WSU,WSU Davis Center,2020,2,84402,Full-Time,1
WSU,WSU Davis Center,2020,2,84403,Full-Time,8
WSU,WSU Davis Center,2020,2,84403,Part-Time,163
WSU,WSU Davis Center,2020,2,84404,Full-Time,7
WSU,WSU Davis Center,2020,2,84404,Part-Time,171
WSU,WSU Davis Center,2020,2,84405,Full-Time,6
WSU,WSU Davis Center,2020,2,84405,Part-Time,166
WSU,WSU Davis Center,2020,2,84408,Part-Time,3
WSU,WSU Davis Center,2020,2,84409,Part-Time,2
WSU,WSU Davis Center,2020,2,84412,Full-Time,1
WSU,WSU Davis Center,2020,2,84412,Part-Time,1
WSU,WSU Davis Center,2020,2,84414,Full-Time,4
WSU,WSU Davis Center,2020,2,84414,Part-Time,97
WSU,WSU Davis Center,2020,2,84415,Part-Time,2
WSU,WSU Davis Center,2020,2,84513,Part-Time,1
WSU,WSU Davis Center,2020,2,84528,Part-Time,1
WSU,WSU Davis Center,2020,2,84601,Part-Time,1
WSU,WSU Davis Center,2020,2,84604,Full-Time,1
WSU,WSU Davis Center,2020,2,84622,Part-Time,1
WSU,WSU Davis Center,2020,2,84627,Part-Time,1
WSU,WSU Davis Center,2020,2,84631,Part-Time,1
WSU,WSU Davis Center,2020,2,84651,Part-Time,2
WSU,WSU Davis Center,2020,2,84653,Part-Time,1
WSU,WSU Davis Center,2020,2,84655,Part-Time,1
